book_name,author,rating_catalog,number_of_reviews_catalog,price_catalog,description,listening_time,genre,year_catalog,rating_advanced,number_of_reviews_advanced,price_advanced,year_advanced,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,author_encoded,genre_encoded,number_of_reviews_catalog_scaled,number_of_reviews_advanced_scaled,cluster_kmeans,cluster_dbscan,rating,price,number of reviews,year,number_of_reviews
Book 344: The Tale,Leo Tolstoy,4.7,2979.0,26.57,A wonderful tale about love,19 hours 8 minutes,Romance,2015.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790274655373084,0.0,0.0,0.0,0.0,0.4772085482271561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384243266504829,0.384243266504829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130097553526432,0.0,0.0,0.3866343878906882,0.0,0.0,0.0,0.0,0.0,0.0,0.1312495770716352,0.0,0.0,0.2486769789679246,13,10,0.5829682945313978,-1.179817270269767,3,-1,4.6,21.78,3853,2001,3853
Book 345: The Journey,Ernest Hemingway,4.2,4542.0,11.67,A wonderful tale about courage,18 hours 0 minutes,Romance,2000.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698075448040024,0.0,0.0,0.0,0.0,0.0,0.5348589673028386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722201663323763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381755986922226,0.381755986922226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051681324143306,0.0,0.3942211920006557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303999736517885,0.0,0.0,0.2470672456911997,5,10,1.5253087635629956,-1.179817270269767,1,-1,4.7,12.1,535,2020,535
Book 346: The Tale,Agatha Christie,4.0,2374.0,10.27,A wonderful tale about love,19 hours 47 minutes,Romance,2005.0,4.0,2374.0,10.27,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790274655373084,0.0,0.0,0.0,0.0,0.4772085482271561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384243266504829,0.384243266504829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130097553526432,0.0,0.0,0.3866343878906882,0.0,0.0,0.0,0.0,0.0,0.0,0.1312495770716352,0.0,0.0,0.2486769789679246,0,10,0.2182107873246691,0.2758167534074062,1,-1,4.8,23.31,2384,2010,2384
Book 347: The Tale,Bill Bryson,3.9,612.0,15.13,A wonderful tale about love,4 hours 35 minutes,Thriller,2013.0,3.9,612.0,15.13,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039600205206582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499143246363891,0.0,0.0,0.4211821809402919,0.0,0.4658127033523915,0.4658127033523915,0.0,0.0,0.0,0.1429774092783267,0.0,0.0,0.2708975601543387,2,14,-0.8441077708542661,-0.8045653652611611,1,-1,4.0,15.95,1419,2004,1419
Book 348: The Adventure,Dan Brown,4.1,3174.0,24.99,A wonderful story about adventure,16 hours 53 minutes,Science,2015.0,,0.0,,,0.4907896403340184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4445667417694783,0.4445667417694783,0.0,0.0,0.0,0.0,0.24695309520379,0.4499811222132663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537042731234661,0.0,0.2770424299819233,0.0,4,12,0.7005347637963764,-1.179817270269767,1,-1,4.0,11.87,3556,2016,3556
Book 349: The Tale,F. Scott Fitzgerald,4.6,4140.0,23.01,A wonderful tale about mystery,21 hours 30 minutes,Psychology,2004.0,4.6,4140.0,23.01,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922737151776218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261050073907176,0.0,0.0,0.0,0.0,0.0,0.0,0.400611759805754,0.400611759805754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3869387160488133,0.0,0.0,0.0,0.3822872603175912,0.0,0.0,0.0,0.0,0.0,0.1229645115541779,0.0,0.0,0.2329793659972703,6,9,1.2829409653859627,1.358651498906095,1,-1,4.6,33.79,1598,2014,1598
Book 34: The Tale,Isaac Asimov,4.7,2087.0,39.66,A wonderful saga about mystery,3 hours 15 minutes,Fantasy,2017.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258556418328421,0.4258556418328421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008976254798791,0.0,0.0,0.0,0.0,0.5269828143200852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453321419375682,0.0,0.0,0.0,0.3761343768551015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021468956082436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284797475656342,0.2453321419375682,0.0,0.0,8,4,0.0451770607654441,-1.179817270269767,0,-1,4.3,14.2,1767,2009,1767
Book 350: The Journey,Dan Brown,4.8,3699.0,33.52,A wonderful story about love,19 hours 49 minutes,Adventure,2020.0,,0.0,,,0.2644004518022569,0.0,0.0,0.5111672361858707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457208200131292,0.0,0.3520722410857071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660794139884865,0.0,0.0,0.4878488759640557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656085455680107,0.0,0.2984991435669406,0.0,4,0,1.0170598733559342,-1.179817270269767,0,-1,4.4,36.78,1203,2019,1203
Book 351: The Journey,Malcolm Gladwell,3.9,4514.0,26.97,A wonderful story about courage,8 hours 44 minutes,Mystery,2016.0,3.9,4514.0,26.97,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879046654232429,0.0,0.0,0.0,0.0,0.5602246182919483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904791115693801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2175766297214452,0.0,0.4390838259941489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235633705234809,0.0,0.382756565296882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391464453401043,0.0,0.2508028472923699,0.0,14,8,1.508427424386486,1.587972107522465,2,-1,4.6,15.47,3208,2012,3208
Book 352: The Tale,Mark Twain,4.6,2301.0,35.73,A wonderful saga about love,21 hours 11 minutes,Business,2017.0,4.6,2301.0,35.73,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859831262370595,0.3859831262370595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785574610723537,0.5275405245439301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501989769994928,0.0,0.0,0.40158752886671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061570330139479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131028495297021,0.2501989769994928,0.0,0.0,16,2,0.1741987244716258,0.2310563137576869,2,-1,4.8,34.32,921,2016,921
Book 353: The Mystery,Arthur Conan Doyle,4.3,983.0,12.85,A wonderful saga about mystery,7 hours 6 minutes,Sci-Fi,2023.0,4.3,983.0,12.85,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4552526229394594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2779726759877006,0.0,0.0,0.0,0.4261776644496334,0.0,0.0,0.4665771028105411,0.4665771028105411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455735027582811,0.2779726759877006,0.0,0.0,1,11,-0.6204300267655118,-0.5770842267673821,1,4,3.7,36.29,611,2009,611
Book 354: The Tale,Charles Dickens,3.6,1064.0,25.83,A wonderful story about adventure,15 hours 42 minutes,Biography,2010.0,3.6,1064.0,25.83,2010.0,0.2143018545670344,0.0,0.5226568050307043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235666939117295,0.4235666939117295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156626870005812,0.3929658700408975,0.0,0.0,0.0,0.211192689625818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342290385869566,0.0,0.2419395262641559,0.0,3,1,-0.5715947241477515,-0.5274185334574196,0,-1,3.8,10.26,1422,2012,1422
Book 355: The Journey,Isaac Asimov,4.0,802.0,11.27,A wonderful story about mystery,22 hours 38 minutes,Horror,2015.0,4.0,802.0,11.27,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098272517779981,0.4098272517779981,0.2669331645314099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999400851436174,0.0,0.0,0.0,0.0,0.0,0.0,0.547081954884004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054415467078683,0.0,0.0,0.0,0.3766711078298128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127867373276028,0.0,0.2304730186605862,0.0,8,7,-0.7295558264422356,-0.6880655908303848,0,-1,3.2,28.51,2247,2015,2247
Book 356: The Journey,Ernest Hemingway,3.3,3236.0,16.33,A wonderful tale about adventure,13 hours 32 minutes,Thriller,2009.0,3.3,3236.0,16.33,2009.0,0.2424222923977376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169829444160315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389051464821543,0.4340604793711444,0.0,0.0,0.0,0.4946944163984533,0.4946944163984533,0.0,0.0,0.0,0.1518424154860299,0.0,0.0,0.2876939797044019,5,14,0.7379148719729337,0.8043578352986123,1,-1,4.2,34.28,658,2014,658
Book 357: The Adventure,Mark Twain,3.1,3067.0,36.03,A wonderful story about courage,15 hours 26 minutes,Psychology,2008.0,3.1,3067.0,36.03,2008.0,0.2450269219980273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317549140036698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000095039974743,0.5000095039974743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465828608545562,0.0,0.4221675879227095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534738382650272,0.0,0.2766270854255415,0.0,16,9,0.6360239319432855,0.7007343517259744,3,-1,3.1,37.83,4826,2015,4826
Book 358: The Tale,Mark Twain,3.2,2787.0,36.62,A wonderful tale about mystery,22 hours 58 minutes,Mystery,2017.0,3.2,2787.0,36.62,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3990697326533205,0.0,0.4026743710393341,0.0,0.0,0.0,0.0,0.0,0.5340625390583875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4015513244339468,0.0,0.0,0.0,0.3967242080665515,0.0,0.0,0.0,0.0,0.0,0.1276082243130318,0.0,0.0,0.2417777521393934,16,8,0.4672105401781879,0.529050473617462,2,-1,3.9,27.48,1481,2005,1481
Book 359: The Tale,Bill Bryson,4.8,4579.0,24.26,A wonderful story about mystery,25 hours 48 minutes,Self-Help,2018.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062510213313126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410255268967975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194444888132624,0.4194444888132624,0.2119261317806588,0.0,0.0,0.0,0.3885604061841418,0.2075335812385211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319033965309625,0.0,0.2377477005369477,0.0,2,13,1.547616247474812,-1.179817270269767,1,-1,4.1,33.5,3330,2019,3330
Book 35: The Journey,George R.R. Martin,3.5,143.0,26.29,A wonderful tale about courage,14 hours 31 minutes,Horror,2013.0,3.5,143.0,26.29,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648124936224686,0.0,0.0,0.0,0.5064653485641453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4102069125852084,0.4102069125852084,0.2671804493575837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013697756153252,0.0,0.3869228229638708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127985828625064,0.0,0.0,0.2424931944414298,7,7,-1.1268702020608046,-1.0921358610929193,0,-1,3.6,25.13,3443,2010,3443
Book 360: The Adventure,F. Scott Fitzgerald,3.7,3005.0,11.39,A wonderful saga about love,10 hours 17 minutes,Business,2001.0,3.7,3005.0,11.39,2001.0,0.2090603344232502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857400714024862,0.3857400714024862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278382052529809,0.527208330553551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500414258869406,0.0,0.0,0.4013346478888628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309459862258104,0.2500414258869406,0.0,0.0,6,2,0.5986438237667282,0.6627186358590895,0,-1,4.2,27.35,3904,2019,3904
Book 361: The Journey,Leo Tolstoy,4.4,1191.0,12.22,A wonderful saga about love,15 hours 21 minutes,Self-Help,2012.0,4.4,1191.0,12.22,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603314590438899,0.0,0.2651141467476954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219120352456237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381242564784062,0.0,0.0,0.3822067254998396,0.0,0.0,0.0,0.0,0.0,0.3965540362979216,0.3965540362979216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247049983747564,0.2381242564784062,0.0,0.0,13,13,-0.4950257928828679,-0.4495476316010586,3,-1,3.1,17.06,890,2007,890
Book 362: The Adventure,Malcolm Gladwell,4.0,1640.0,37.76,A wonderful saga about adventure,12 hours 28 minutes,Self-Help,2003.0,4.0,1640.0,37.76,2003.0,0.4638385525594977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773812961298246,0.4279174164652732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4619297261041771,0.4619297261041771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452637988024308,0.2773812961298246,0.0,0.0,14,13,-0.2243214610881223,-0.1742402699199084,3,-1,3.1,22.83,3013,2021,3013
Book 363: The Mystery,Jane Austen,3.3,4945.0,36.97,A wonderful saga about love,7 hours 8 minutes,Sci-Fi,2022.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667824373923677,0.0,0.0,0.0,0.0,0.0,0.0,0.5369091938569257,0.0,0.1962222825589371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396227071428687,0.0,0.0,0.3846118476417713,0.0,0.0,0.0,0.4022066847724462,0.4022066847724462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254897327417628,0.2396227071428687,0.0,0.0,11,11,1.768279466710618,-1.179817270269767,3,0,4.6,29.49,3465,2001,3465
Book 364: The Tale,Michelle Obama,3.5,4180.0,26.9,A wonderful saga about mystery,16 hours 38 minutes,Science,2005.0,3.5,4180.0,26.9,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124432714624398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376389251026666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259431452729264,0.0,0.0,0.0,0.397750930792296,0.3929650081060559,0.3929650081060559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137643375147444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135863516675788,0.259431452729264,0.0,0.0,17,12,1.307057164209548,1.3831777672073111,3,-1,3.7,18.46,138,2019,138
